"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","IBAÑEZ, JOSE RODOLFO   volver","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","PASTORIZA, MIRTA AMELIANA","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","HERRERA, JOSE ALBERTO "TOTO"","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","NAVARRO, GRACIELA "CHACO"","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","RUIZ, AIDA DELIA   volver","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","- ALIANZA FRENTE CIVICO PARA LA VICTORIA, LISTA: A - CELESTE Y BLANCA K NESTOR KIRCHNER.","50"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","NEDER, ESTELA MARY DEL ROSARIO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","BRUE, DANIEL AGUSTIN","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","FUENTES, NORMA ISABEL    volver","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","ZAMORA, GERARDO volver","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","NEDER, JOSE EMILIO ‘ PICHON’","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","501","1A - EL CAMBIO JUSTO","SANTIAGO DEL ESTERO","DIPUTADO","CORRADI, ANA MARIA         volver","2"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","LUGONES, MARCELO RAMON","1"
